filename	error
YHsShknbuIK4_0.000_10.000.wav	[0;31mERROR:[0m [youtube] HsShknbuIK4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YHsa5i8HhGaM_90.000_100.000.wav	[0;31mERROR:[0m [youtube] Hsa5i8HhGaM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YHsssV4KdITk_0.000_6.000.wav	[0;31mERROR:[0m [youtube] HsssV4KdITk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YHt0eiaWhATE_25.000_35.000.wav	[0;31mERROR:[0m [youtube] Ht0eiaWhATE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YHw5YHMpAFB8_10.000_20.000.wav	[0;31mERROR:[0m [youtube] Hw5YHMpAFB8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YHyQ3xt8LU2Y_23.000_33.000.wav	[0;31mERROR:[0m [youtube] HyQ3xt8LU2Y: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YHzCkNtnL0B0_1.000_11.000.wav	[0;31mERROR:[0m [youtube] HzCkNtnL0B0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YI4as-Z8JbXk_50.000_60.000.wav	[0;31mERROR:[0m [youtube] I4as-Z8JbXk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YI4gPpHlwhWg_60.000_70.000.wav	[0;31mERROR:[0m [youtube] I4gPpHlwhWg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YI6_Jz8e0K7s_30.000_40.000.wav	[0;31mERROR:[0m [youtube] I6_Jz8e0K7s: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YI9DM2EBBuQ4_30.000_40.000.wav	[0;31mERROR:[0m [youtube] I9DM2EBBuQ4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIFLkLYj2Rlg_30.000_40.000.wav	[0;31mERROR:[0m [youtube] IFLkLYj2Rlg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIG0FPMcURIw_20.000_30.000.wav	[0;31mERROR:[0m [youtube] IG0FPMcURIw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIYrOC6TEw2o_0.000_10.000.wav	[0;31mERROR:[0m [youtube] IYrOC6TEw2o: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIZ_vm9x9uvo_480.000_490.000.wav	[0;31mERROR:[0m [youtube] IZ_vm9x9uvo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIb65n55TEMs_0.000_10.000.wav	[0;31mERROR:[0m [youtube] Ib65n55TEMs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIfShh9nos4s_0.000_10.000.wav	[0;31mERROR:[0m [youtube] IfShh9nos4s: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIf_kLmrKz-Q_20.000_30.000.wav	[0;31mERROR:[0m [youtube] If_kLmrKz-Q: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIjhlkNmYNoo_40.000_50.000.wav	[0;31mERROR:[0m [youtube] IjhlkNmYNoo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YInzMxF1T__8_30.000_40.000.wav	[0;31mERROR:[0m [youtube] InzMxF1T__8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIwdgCPMRCBk_2.000_12.000.wav	[0;31mERROR:[0m [youtube] IwdgCPMRCBk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIyBazGaHPeo_30.000_40.000.wav	[0;31mERROR:[0m [youtube] IyBazGaHPeo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ-4vV4YQcl8_10.000_20.000.wav	[0;31mERROR:[0m [youtube] J-4vV4YQcl8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIIpGeLlMfj4_14.000_24.000.wav	[0;31mERROR:[0m [youtube] IIpGeLlMfj4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIJRtkMihqgQ_170.000_180.000.wav	[0;31mERROR:[0m [youtube] IJRtkMihqgQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIJtLxh3lMKA_0.000_10.000.wav	[0;31mERROR:[0m [youtube] IJtLxh3lMKA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIMdLanfYWmM_5.000_15.000.wav	[0;31mERROR:[0m [youtube] IMdLanfYWmM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIN_sIxaaRsY_380.000_390.000.wav	[0;31mERROR:[0m [youtube] IN_sIxaaRsY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIQ_mQin_vH0_100.000_110.000.wav	[0;31mERROR:[0m [youtube] IQ_mQin_vH0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIQr4QzJ2t7c_0.000_10.000.wav	[0;31mERROR:[0m [youtube] IQr4QzJ2t7c: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIRadvOo2680_30.000_40.000.wav	[0;31mERROR:[0m [youtube] IRadvOo2680: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YITaqvzpNW88_360.000_370.000.wav	[0;31mERROR:[0m [youtube] ITaqvzpNW88: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YIUqUmLMHcmI_30.000_40.000.wav	[0;31mERROR:[0m [youtube] IUqUmLMHcmI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ04XOgiFb7Q_30.000_40.000.wav	[0;31mERROR:[0m [youtube] J04XOgiFb7Q: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ07ctCGSmM4_20.000_30.000.wav	[0;31mERROR:[0m [youtube] J07ctCGSmM4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ0Z2aNJs8Xw_100.000_110.000.wav	[0;31mERROR:[0m [youtube] J0Z2aNJs8Xw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ0kaliuNSiA_10.000_20.000.wav	[0;31mERROR:[0m [youtube] J0kaliuNSiA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ1ieQAzOGmc_30.000_40.000.wav	[0;31mERROR:[0m [youtube] J1ieQAzOGmc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ2Z5_PM83mg_160.000_170.000.wav	[0;31mERROR:[0m [youtube] J2Z5_PM83mg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ40El--OXFM_17.000_27.000.wav	[0;31mERROR:[0m [youtube] J40El--OXFM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ46MfOrZLAk_30.000_40.000.wav	[0;31mERROR:[0m [youtube] J46MfOrZLAk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ4Rp6bhwwpw_90.000_100.000.wav	[0;31mERROR:[0m [youtube] J4Rp6bhwwpw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ4vZDJJJ9HU_0.000_10.000.wav	[0;31mERROR:[0m [youtube] J4vZDJJJ9HU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ6tmXY_K7AI_21.000_31.000.wav	[0;31mERROR:[0m [youtube] J6tmXY_K7AI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ7-1pSO0ETE_30.000_40.000.wav	[0;31mERROR:[0m [youtube] J7-1pSO0ETE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ77N8Fd5Plc_360.000_370.000.wav	[0;31mERROR:[0m [youtube] J77N8Fd5Plc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ8QcH3dqOYI_130.000_140.000.wav	[0;31mERROR:[0m [youtube] J8QcH3dqOYI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ95NdNFCfIo_0.000_10.000.wav	[0;31mERROR:[0m [youtube] J95NdNFCfIo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ9jrX7y_ct0_28.000_38.000.wav	[0;31mERROR:[0m [youtube] J9jrX7y_ct0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ9rf6VzkG8E_30.000_40.000.wav	[0;31mERROR:[0m [youtube] J9rf6VzkG8E: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ9tZYLVTeYk_30.000_40.000.wav	[0;31mERROR:[0m [youtube] J9tZYLVTeYk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJBUxZFkLZX4_26.000_36.000.wav	[0;31mERROR:[0m [youtube] JBUxZFkLZX4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJEBmYL8MW6w_10.000_20.000.wav	[0;31mERROR:[0m [youtube] JEBmYL8MW6w: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJEGjlELJxC8_29.000_39.000.wav	[0;31mERROR:[0m [youtube] JEGjlELJxC8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJErPWHoZFmU_10.000_20.000.wav	[0;31mERROR:[0m [youtube] JErPWHoZFmU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJGklNNHZBnI_30.000_40.000.wav	[0;31mERROR:[0m [youtube] JGklNNHZBnI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJHuJjNy47vY_30.000_40.000.wav	[0;31mERROR:[0m [youtube] JHuJjNy47vY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJIEWNNSbwg0_30.000_40.000.wav	[0;31mERROR:[0m [youtube] JIEWNNSbwg0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJKSXn-XCEjQ_20.000_30.000.wav	[0;31mERROR:[0m [youtube] JKSXn-XCEjQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJKVLasq18Cg_0.000_10.000.wav	[0;31mERROR:[0m [youtube] JKVLasq18Cg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJKVoQ1lFPmk_10.000_20.000.wav	[0;31mERROR:[0m [youtube] JKVoQ1lFPmk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJNalMWLnt0o_80.000_90.000.wav	[0;31mERROR:[0m [youtube] JNalMWLnt0o: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJO6rN4gj144_0.000_10.000.wav	[0;31mERROR:[0m [youtube] JO6rN4gj144: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJTbensAt_SE_120.000_130.000.wav	[0;31mERROR:[0m [youtube] JTbensAt_SE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJW_9eoTqhtE_20.000_30.000.wav	[0;31mERROR:[0m [youtube] JW_9eoTqhtE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJWh3xst1Z4k_1.000_11.000.wav	[0;31mERROR:[0m [youtube] JWh3xst1Z4k: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YJ_SjegBllb8_2.000_12.000.wav	[0;31mERROR:[0m [youtube] J_SjegBllb8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
